	Axis.1	Axis.2	Axis.3	Axis.4	Axis.5	Axis.6	Axis.7	Axis.8	Axis.9	Axis.10
VDP.03924	0.210425469794313	0.114872273874567	0.0932115576585448	0.0525852355411584	0.0252678722173271	-0.028842359425832	-0.0473457568090646	-0.129003664719235	-0.0792957324583627	0.0606553567178035
VDP.06499	0.0395898041242283	-0.290634273309461	0.218994268828994	-0.0546618918860318	-0.0641099224128992	-0.0281626496320811	-0.0204972872846399	0.047867060675834	-0.0768244067715826	-0.0338388003724026
VDP.02821	-0.0556075599256934	-0.0881302621320577	-0.105598939911065	0.0151897050989777	0.0269835932773666	0.285379616729067	0.0539264186140601	-0.0588001291193666	0.114410290562302	0.0573440176199573
VDP.06602	0.105236697160435	-0.214091583403698	0.0939583099495238	-0.0196450301082638	-0.0167452520599181	0.0150199915479029	-0.017672388902555	0.0595659975344012	-0.00858423011242171	-0.0682732323744083
VDP.03115	0.170431211182808	0.103698766145675	-0.0151641208519102	0.0229980912107474	-0.0701919664295122	-0.0614350303078784	-0.000291861188376517	0.109710742322882	0.0630901839476653	-0.00629490181533907
VDP.03842	0.163316690745046	0.0376866161641915	0.219462411440762	0.0383359088022617	0.00286935834783164	0.0305130898971101	-0.0361773622101699	-0.034953103776251	0.00530456783988407	-0.0313096516795137
VDP.06821	0.0797418445582223	0.0739682619812916	-0.269570949785252	0.044946688591952	0.101413188752692	0.0713414607904152	0.0777093285944659	-0.0386592543429291	-0.0106963747261375	0.118926781541369
VDP.01637	0.163138743092253	-0.100784110705996	0.0658692775904106	0.00585987668189919	-0.0122217495509922	-0.00594759609162549	-0.0555193804243153	-0.0397902855827001	0.0376555602100952	-0.0194470059593525
VDP.01955	0.0558758671371223	-0.299741612607209	-0.112372670373742	-0.00640395201586079	0.03342512153899	-0.199849667943113	-0.0090664693654761	0.0770263059909988	-0.0944596039411754	0.0120581961312699
VDP.04703	0.197480911828522	0.0581561409144746	0.0837775043948577	0.00554370406908881	0.0236307210834099	0.0664377370510151	0.0173812677994569	0.0354585126929055	0.0425435030967374	-0.0177621134358206
VDP.06619	0.158486796793301	-0.0866905199103178	-0.189222564270864	0.0202984521078925	0.0833578843380245	-0.0435945234228691	-0.0320350905239891	-0.0532103353245726	0.0162674371609672	-0.0450790131484401
VDP.05873	0.150839701377913	0.0133203799821475	-0.168662816450545	0.0266882967457771	0.0791445552954093	0.00267621311172946	0.0498909218695868	0.0750844732875126	0.0644117772427848	0.0101565675189754
VDP.04983	0.158149760199864	0.112566491637276	-0.162074285896782	0.0219395952230725	-0.00302537259960925	-0.145819599652335	0.0411611486932358	0.0659835852345289	-0.0719681286170422	-0.116854278719472
VDP.01852	0.108895188825001	0.117048297994337	-0.148115115683176	-0.0289963691848773	-0.0252812670307857	0.186840914833234	0.103275180427688	0.0828944078571051	-0.00546460496835747	0.0733701381592836
VDP.01901	0.154344628557776	0.260852008285667	0.112757159958784	-0.0934827781905864	-0.277352036022356	-0.0056510728789664	0.0495764199886744	0.158148395303973	0.0706080806833697	0.00782285620891894
VDP.05902	-0.000259573378417578	0.191451106720141	0.123884946311037	-0.116283538894467	-0.365382597383779	-0.101286965173658	0.0551950857072252	0.0124739470803553	0.00335973255573806	-0.182716748990516
VDP.05092	0.117204207938697	0.0987876082401571	-0.118326522862409	-0.124110865576582	-0.331780431628274	0.0325768405163213	-0.0412966814305143	-0.0735700743015833	0.0886277746313804	-0.0542104958364586
VDP.02919	0.145647225836812	-0.161137206832358	-0.151305707646436	0.0140048469288402	0.0514252007237394	-0.0519882349469141	-0.0351668987752035	-0.0268799444299325	0.00568895840286872	-0.0189265674122998
VDP.06249	0.205574143255988	0.100752551283823	-0.204302489574555	-0.0203729977195962	-0.14164276897461	-0.11428038692119	-0.0433246810909065	0.0118560867664313	0.0291180325598395	-0.0173521440390569
VDP.06476	0.160580143874701	-0.0297465479939477	0.146346498749561	0.0335564768018216	0.0280808804295035	-0.0245623152245095	-0.0495332858772853	-0.0278657404684716	0.0179223259088929	-0.0527184946766177
VDP.06373	0.120498761410834	0.115574723557955	-0.0729773634265436	-0.11448245760849	-0.345905755308998	-0.0187381765380229	-0.0487692413728305	0.087198950819111	0.0671885707812331	-0.0971519908001293
VDP.03404	0.179124467996198	0.0110354537905655	-0.0616064044150631	0.0697389747238908	0.113429179096766	-0.0920706914696421	-0.0325863822755728	0.0537819090318119	-0.0304396634684024	-0.112598370743146
VDP.05037	0.15095592024451	-0.165463990914699	-0.0911503871046491	-0.0274382897453425	0.00862686267927061	0.0705846521231843	-0.00402323408793503	-0.0133589018809472	0.0149999367220136	0.00389474459048371
VDP.04503	0.102985631729218	-0.126557595069029	-0.0285089424817315	-0.0717784292266839	-0.00959569129647877	0.217691405480871	0.0450571624993333	0.0272325066689327	0.0484801384832998	-0.0390746615807899
VDP.01066	0.160889570766729	0.176096782961918	-0.0738010290874741	-0.0925060893247392	-0.248016442368941	0.00443846311724304	0.051339841648947	0.13666344853642	0.0707662995046913	-0.0245768073950528
VDP.07035	-0.013318045903853	0.140682312898509	0.0596479498027263	-0.299388613850539	0.194183218519197	0.0687862323895793	-0.101983245285798	0.0495528670678831	0.135601876403927	-0.0489635863457818
VDP.01351	0.179126197967642	-0.0654772614586368	-0.0591501123137548	0.0507125721193255	0.0717575486104847	-0.0909936941556885	-0.0635464151223338	-0.0446035723938149	0.00850720656511256	-0.0519008372543904
VDP.06545	0.153481741767597	0.100109454769496	-0.211906394068944	-0.00109723301592426	-0.114512338321713	-0.0439434401067775	-0.0211750712270368	-0.0496316431187379	0.00672401896911621	0.062706688366073
VDP.03325	0.114552108795973	-0.182031135784771	-0.127496467707577	-0.00896089715146903	0.0439899027862739	-0.0074365518966534	-0.0360494097505932	-0.0180294220270241	-0.0368196699818803	-0.058493994516604
VDP.02512	0.143098879241833	-0.153116902121957	0.0738638750171065	0.0122338340103484	0.0296537641265506	-0.0263866202644343	0.00347060518204505	0.0265373995411104	0.0242323912359602	0.0260203406870896
VDP.02340	0.147879608881083	-0.0754970397471488	-0.0953046545808176	-0.0330911211014825	-0.0499808595815489	0.115392130010773	-0.0554330780445678	-0.194178834165535	0.0134540305762766	-0.0113005425479198
VDP.01276	-0.0754230282163406	-0.0590695810089402	-0.186809509927791	-0.13104548542671	0.0303329527479729	0.29970184725378	0.0164540058521128	-0.208809581947715	0.0438491397699514	0.0203872536669008
VDP.01949	0.156908621254616	-0.0767569389156681	-0.0400114326930288	0.00807597810641153	0.00531447375901054	0.0211060786658991	-0.0148840233100768	-0.00748681308363812	0.0655970328660276	0.00782726087721134
VDP.04578	0.171260848100361	-0.0924101923618331	0.0346358186547377	0.0299243422124583	0.0320120571941756	-0.0593387983839078	-0.0323229984363512	0.00467097599075892	0.0296827069664079	-0.0350745585913299
VDP.03580	0.0264847568609617	-0.0769717110042287	0.147372700243114	0.000170451356500654	-0.0133626640818883	0.0523330449591972	-0.0638619871288792	0.0066338481458446	-0.00423377191571172	-0.213094962324025
VDP.01792	0.127498144149781	0.233367418981028	0.298412449795287	0.0276591999065146	0.0478503220746078	0.0158433968048143	0.0330852330832175	-0.0563606143337977	-0.122666456542796	0.116951650909535
VDP.05216	0.198858959435229	0.092572601044498	0.135724950723092	0.0730820902812947	0.0952539035848007	-0.0776982879288413	0.0131788874173669	-0.02053686776275	-0.0223434739111221	0.0372529900123935
VDP.01119	0.0791425571632341	-0.217595113355627	0.131828231998316	-0.0542938762775536	-0.085688311788487	0.058762196559605	-0.059454445289765	0.0166351301619477	-0.0134527600405613	-0.114603039589707
VDP.06226	0.169599172498114	-0.11118811276115	-0.0260871563606576	0.0379256403850806	0.0798152706939199	-0.0493751109629477	-0.0264254880333106	0.0414046971859793	0.00408784226243659	-0.0580328706835756
VDP.04919	0.169565577820466	-0.126792993203702	-0.142889345477624	0.00353900716774247	0.0457544608336624	0.0307019777331449	-0.0252209884844196	-0.0375669667160509	-0.00403541017683168	-0.00893240334480659
VDP.01554	0.0648967572330233	0.00577217469499055	-0.212370483460484	0.0576536528168383	0.0739922728213374	0.11506479774543	0.00431573070128057	-0.0585046102360249	-0.00308552918279821	0.0571122392392096
VDP.03277	0.115281627926834	0.194092196468898	-0.257962063694977	0.0130531913689129	-0.0889380059707491	-0.160352400149358	0.0119269147953582	0.034120981263135	-0.088749915887488	0.0379466892716795
VDP.01032	0.158921228698817	0.119664366255328	-0.13243739896757	0.00420815437005697	0.069435547562137	0.0472275905337164	0.104038352684857	0.0742218542152478	-0.0634821163077428	-0.0462960008433346
VDP.01013	0.15998778226267	0.0945089266540481	-0.143932334376002	0.0639702349259319	0.042957007581169	-0.0249197233749098	-0.0228578375652163	-0.0218625875912271	-0.0396390117135299	0.0483960139044696
VDP.02203	0.21155945879721	0.0986703995017403	-0.0163237183243991	0.0132985108193252	0.0579546722966658	0.0583619868779542	0.0300872295441848	0.0179659539561262	-0.00477015504901973	0.0227313432513233
VDP.02407	0.213442935205548	0.0490022900453898	0.0524015611572998	0.0635686573334392	0.0897643325219132	-0.0260691745582015	-0.0234574763841738	-0.0287508855031514	-0.0207619287168618	-0.00261344900314245
VDP.02598	0.132180108950321	-0.0151662396098631	-0.153303631633063	0.0619419901567057	0.131119118599119	-0.0634984920116498	0.0112987431696638	0.0289732177141412	0.019841427822788	-0.0353927418305916
VDP.02722	0.157757326449104	-0.0369560001106949	-0.150612691268032	-0.0227123543960436	-0.172555196622664	-0.135627765206092	-0.0844100279400843	0.0272329826985542	0.0706707599181896	-0.0729767085072499
VDP.05339	0.0882001540337923	-0.26867943395884	-0.0171872572927767	-0.0452478849863751	-0.0266088152730253	0.0026398991191791	-0.0142362463451556	0.0293771478712498	-0.0503450150680469	0.0241534568258458
VDP.01336	-0.417495400369917	0.243473065715868	0.00302658801651913	-0.423361751946697	0.082971225448338	-0.0738586376296393	0.0530806292545001	-0.108646841269962	-0.212762415696441	-0.168138858427484
VDP.02101	0.145413571594064	-0.0783058942290769	-0.220007347285939	-0.0113986970843634	0.0232087127162479	0.0986244227887664	-0.0176386344936274	-0.108209968013514	-0.00940228314628493	0.0112663023005125
VDP.06622	0.169246183698137	-0.0632110827314966	-0.13599423187281	0.0361308812767323	0.0835147566242618	-0.00895512194178742	-0.0358394889060959	-0.0239065618114823	-0.00186361317415387	-0.0533984241564714
VDP.02918	0.149325061145134	-0.12490540543994	-0.157456372496165	0.0161970031152247	0.0397137478047502	-0.0970743684955652	-0.0668698814423658	-0.0709888803620819	0.00868461584366007	-0.0549073829049078
VDP.03593	0.167799467324702	0.227356794989198	0.189892174699517	-0.0182211762742057	0.0630941200859569	0.149400390665609	0.135192102993007	0.0900102812324673	-0.0392172166901642	0.0753963465660868
VDP.03424	0.0491304142368325	-0.233678705139422	-0.0778464041818122	-0.015353349032105	-0.0372453375367646	0.0163453700332339	-0.0226249461862098	-0.0505075045771812	-0.0218083602910157	0.0966396078609273
VDP.05260	0.10462916644422	-0.251901908530609	-0.0874499891014011	-0.0450885069600031	-0.0383097177854938	-0.0337590234339264	-0.00702476314936965	-0.010550215333274	-0.0285696552341248	0.0544975934097175
VDP.05851	0.155332238617338	-0.124123280944762	0.0235967941102533	0.00244585806453591	0.0110698750512405	0.011483510420097	-0.0311502509884699	0.0136043537253052	0.00547639804472605	-0.0301844623459188
VDP.01448	0.151722039681471	0.014913967518253	0.224118980429344	0.0323340180284922	0.0330771829324873	0.0299001905460577	0.0173627949553487	-0.0324688538399018	0.0475479413038161	0.0304535857652137
VDP.06229	0.139853535780396	0.0396267764428492	-0.257293772344525	0.0406805586648371	0.104198219391294	0.00076218956755026	0.0202925142692137	-0.0490549230251314	-0.0280827029501428	0.0434165238290709
VDP.04475	0.138677429376269	-0.0273438314811246	-0.209087522098867	0.0494310017252791	0.0774112380383867	-0.0643483176630398	-0.0469797629608956	-0.106024213352069	-0.0329757179280235	-0.0212783471697456
VDP.04199	0.150799588464105	-0.0717048536053841	-0.182774778232454	-0.00592675074438695	0.0813527787188954	0.0669177178579013	0.0280282867242959	0.0158368824702041	0.0472250394000315	-0.00987085204308113
VDP.02783	0.165948226321297	-0.00334929788014437	-0.0395214291473871	0.0632201463372815	0.0679627163435281	0.00513593574400082	-0.0317084272603875	-0.0654365109643421	0.0265417992498069	0.0357850885956104
VDP.06611	0.215292160461632	0.0977299054816725	0.00802820118409424	0.0287074337342109	0.0637269330520996	0.0305883403868229	0.0450434177719007	0.0744057175069818	-0.00626665365199065	-0.00675778717805056
VDP.02537	0.0929658228030393	-0.0868677721695476	-0.096808471927891	0.0135446543287174	0.0430049579658802	0.125230034059292	0.0257351805678285	0.0224682977584604	0.0668607428350785	0.024283826776607
VDP.02811	0.18855956310505	0.179582524262362	-0.109702469725925	-0.0642167505411555	-0.212218475900947	0.00950658536885855	0.00047579008579772	0.00631076281931803	0.04046874410693	0.0401093827978386
VDP.02133	0.111598194916132	-0.159549312444917	-0.0746266434391985	0.0109575119745295	0.0647065683198916	-0.0951631010751346	-0.0176503648401931	0.0306074104277376	-0.0281882299537967	-0.131983675870228
VDP.06114	0.184611706375944	0.227051435880799	-0.102755911145828	-0.0489715881083032	-0.217085372604708	-0.126592973182384	0.000740501201495462	0.101852312285651	0.00178189569904227	-0.00614318087979018
VDP.01400	0.0537790403061074	-0.204506287962903	0.0346033579812996	-0.0835324909011561	0.0172124194874037	0.22069737627338	0.072775727595258	0.112359581409849	0.0338615954693401	-0.0665427227831907
VDP.05592	0.103830756078148	0.138316362448129	-0.266063430007858	0.0112386997889098	-0.066732737393746	-0.0174369462463964	0.00653538074112769	-0.109019471686482	-0.0478129258197343	0.156645434698116
VDP.04205	0.0867775948637599	-0.264642618703326	0.0653598543357985	-0.0937097975805488	-0.118486710504987	0.0127064667087087	-0.0145346874384148	0.00101378508206837	-0.0593499048188272	0.0696498912402672
VDP.01849	0.157351199270921	0.189866634869706	0.102788254997869	0.0527244516994193	0.106904012831315	0.0430595409562774	0.0955558901291866	0.0852746600454106	-0.0495622682032541	0.101392480532244
VDP.06509	0.0834525681729673	-0.00237570185165606	0.129849079970881	0.0102647009014067	0.0231562566724699	0.0323087850523283	-0.032200606157733	0.0234902535423461	0.024355061084275	-0.135069580710523
VDP.03412	0.190024254329947	0.246363468513748	0.157773764585471	-0.0141865200770427	-0.0592865453954596	0.0347114856522481	0.0862274993536501	0.114612265382155	-0.00594212547503977	0.10426710489641
VDP.03224	0.129482227284526	0.000944982606947386	0.0736144679906358	0.0337037342791658	0.125709422170903	0.049823402441593	0.048955155394275	0.107126711767806	0.0465047022616364	-0.063171065036432
VDP.01394	0.124170926140394	-0.00543577563973743	-0.00883471098670729	0.107412039878067	0.126514350472577	-0.129593588522392	-0.0356994332165243	0.0380904589611829	0.00615538394151182	-0.0350507272805435
VDP.01383	0.146431181144206	0.0377095533561358	-0.141717273356654	-0.0564451054346842	-0.0366362247712754	0.171914677042227	-0.00819410669278043	-0.197736508454955	-0.0216915196099652	0.041781749854222
VDP.04876	0.155044633277943	0.0619598834314607	0.153006134779418	0.077837389642323	0.0600499978755912	-0.0380221202368761	-0.0222745600318152	0.0247735771120274	-0.0262929761104892	-0.00903181701774428
VDP.03103	0.169666478702893	0.137646679887382	0.210679039419567	0.0142730269663156	0.0815748086680503	0.111855721686572	0.0732640379856914	0.0580152388528901	-0.0209886366724952	0.0537809540018494
VDP.04524	0.149726610291099	0.146066753881459	0.235259080582611	0.0623657981807407	0.0633277494330204	-0.0775724328655456	-0.0137659024990172	-0.0304729219026946	-0.0954317465577374	0.0401173556676248
VDP.06325	0.0689958211947485	-0.246279421403197	-0.0261277131674927	-0.109346367548717	-0.0752134211453234	0.140348178078195	0.0146082199143404	-0.0489777989431433	0.00184621284566367	0.0487150358003494
VDP.02202	0.116750498066479	0.186376078664664	-0.00118785908970245	-0.0622850611583827	0.0227471251287725	0.2079369595685	0.154710772126171	0.141702489278612	-0.0691348596752696	-0.00475873758806354
VDP.02102	0.139349624512831	0.166893817559556	0.22244911326715	0.0720371635700231	0.0475399064173356	-0.0704798297530252	0.00310055326447403	-0.0314584700757116	-0.0732181007471196	0.0932618464636691
VDP.04005	0.172975446743838	0.0441502460379714	0.0319040188436407	0.0398243294079648	0.112540350701463	0.038466904063509	0.0692230769472263	0.108433370505726	0.00672197862195134	-0.0781498483412501
VDP.03975	0.133514335671793	-0.0968522656568347	0.106027883711968	-0.00420641352075265	0.0231272833626875	0.10438496452811	0.0214114107668084	0.061272078236371	0.0534342103021717	-0.020194340570888
VDP.01684	0.182670918693969	-0.00637314868820834	-0.110404722663677	0.0196960017534357	0.029283919752806	0.00663041043884238	-0.00148090871096165	0.0482984542269232	0.0418898306835763	-0.0439304097209268
VDP.03915	0.180344159685551	0.0854785922507473	0.168225363932344	0.032545172160748	0.0168428753471865	0.0174044921385048	0.0032773369966162	-0.0521951865644367	0.00340870738040763	0.062000988558491
VDP.03222	0.195316403935769	0.0390900386268641	0.0704731457529087	0.0659099000663307	0.0784865612032312	-0.0906544940277807	-0.0308654774953852	0.00968792792008342	0.00821870843187324	-0.0179743197505598
VDP.06378	0.132868853038258	-0.0785950731446231	-0.0919674420202399	-0.00486919143135896	0.0579156258308517	0.081291759086172	0.046171984480402	0.0613408520862741	0.0528338878731186	-0.050323479612486
VDP.03252	0.214055394458633	0.173547495657507	0.115707164421496	-0.00954902541847553	-0.0264073841353877	0.0964838489351372	0.0634784284728314	0.0505026675582365	0.00177461749897519	0.0763181544972608
VDP.05591	0.192174959599077	-0.0124944893404613	0.0795397340786654	0.0548269961588557	0.0494654188842247	-0.0585312808078247	-0.0369154889394805	0.0260169624495072	0.0127435832781692	-0.0476794414807501
VDP.02504	0.0784600928550859	-0.240638321532987	0.0344566468674255	-0.0608729107328198	-0.068987335106279	0.0253335367759832	-0.00308642812284534	-0.0163618848851404	-0.0346235407881364	0.0700062681418806
VDP.05529	0.177025666517945	0.103502331150173	-0.0102440050039177	0.0494348787268129	0.00673487577426579	-0.00550765759103903	0.00895018426034986	0.0276367064536773	0.0349045224015056	0.0503622189090518
VDP.04614	0.123640646562722	0.0992636965760539	-0.0359986435313471	-0.0327528276667931	0.0343435896179715	0.212800815794512	0.0305204959456503	-0.0936005511214258	-0.0321046868674734	0.00536113504021527
VDP.03622	0.22584042779122	0.114420591670839	-0.0501466007283092	0.0347667846501381	0.0975691703233424	0.0544356693908335	0.0419486440443348	0.0033260108042501	-0.0329438682662941	0.0575355723338546
VDP.06028	0.135057082912622	-0.000616759330026954	-0.026035246423033	0.0508667843563257	0.0321296331652943	0.00822393154821266	-0.0580206068095365	-0.181094686668192	0.0076906038701513	0.0891001841847568
VDP.04218	0.0566141095139365	-0.000553712087857942	0.030889716058161	-0.173159548389663	0.109634028115272	0.0980170246698802	-0.0842157808040807	-0.0842364631157458	0.154225206225795	-0.0096549241375699
VDP.05841	0.113776817766466	-0.123624281091375	-0.064843545490935	0.00833151279905851	0.142557580567009	0.00575074074918335	0.0603385898352856	0.135923289318884	0.0396816003432605	-0.0712979966071397
VDP.06923	-0.0564738665378682	-0.283152549526455	0.0729034003507455	-0.0944073693075412	-0.0497605714874996	0.084639000961767	-0.0125542916904469	0.0685283965764334	-0.0558026839141898	-0.13695612397028
VDP.02333	0.118307088282887	-0.000616500408889862	-0.117806643590594	-0.128273733054352	-0.276764520292682	0.103516616862591	-0.0345036505353458	-0.0231932628396736	0.149717616464555	-0.0602044145731055
VDP.03937	0.114330071903398	-0.130549784253434	0.169741367845304	0.0328664217060035	0.0153259517278177	-0.024895459234928	-0.0384930292711412	-0.0198136140070724	-0.0110002874583211	0.0333635659267839
VDP.04080	0.122499712847968	0.20087161394443	0.17805931559494	0.0614164580948418	-0.000985096463413373	-0.0436048903708766	0.0285725414668284	0.0303751846721478	-0.0398183624169682	0.104140574656523
VDP.06769	0.123270720989824	-0.209453173121212	0.06184536853248	-0.0227307590824496	-0.0236465550062487	-0.0401233081969494	-0.0322352689000467	0.0287410964151421	-0.0380090670676428	-0.0148902846147913
VDP.03615	0.133441475314971	-0.0985304064462132	-0.175229395143311	0.0188291891313929	0.0454719237270235	0.046151907651719	-0.0169087668450684	-0.0662846479225894	0.0349004872908836	0.0229314327328203
VDP.04307	0.20839823680653	0.000505009869298511	0.0375595178277839	0.0575291328536003	0.0944366866636257	-0.0109574143676953	-0.0297002330510346	-0.00514495326111441	-0.00491406560237067	-0.0389146131316186
VDP.03299	0.161632174886391	-0.0816100618598846	-0.0154485155279055	-0.00203773356015577	-0.0657853454106607	-0.0608611786973209	-0.0348640423895946	0.0176243778788845	0.0686878984366508	0.0214607345249989
VDP.07012	0.193410349394698	0.194449498372404	0.0816671911132159	0.00313981478093463	-0.0461794592163573	0.0677656055958007	0.0522314306541001	-0.037678385167991	0.00359463916105541	0.129944122339879
VDP.02272	0.14217686757594	-0.170075099952806	0.0722226911028647	-0.0125931624095396	0.00498032416040694	0.0117523040189356	0.02437231477265	0.0589985595769329	0.0106840025739749	0.0455093224329467
VDP.06859	0.154789374563639	-0.0872795276193237	-0.105677857899128	0.0144910511714987	0.102610562309231	-0.00367017474679884	0.00969491472781801	0.0540519589557831	0.0451309280789464	-0.0399116538104871
VDP.01603	0.0817217825285608	-0.197967488666072	-0.0438603556931292	-0.0261176319000143	0.00925075239266252	0.0847345436654314	0.017097090822609	0.0501941568196657	0.00272715236669594	-0.00940469984065132
VDP.06287	0.19515560026204	0.149142817255114	-0.0412633328028601	0.0507911868153052	0.00957497701583092	-0.0819165181204709	0.0102009181811443	0.0575811019544878	-0.00279749640600648	0.0342474929689647
VDP.06569	0.190010534143768	0.000785059751834022	-0.113852136776687	0.0486321080572116	0.0889628275866916	-0.061633718236117	-0.0147712672501734	0.0143850289538016	0.00399572849201016	-0.0509118812564796
VDP.04483	0.206545863052283	0.116534734544691	0.124915533731986	0.0349358992590494	0.0281235250164793	0.0150742378106085	0.00940393284430804	-0.0450255761226045	-0.0177426401832193	0.0564793155840832
VDP.02547	0.209250897955867	0.141992259119761	-0.00173847729996926	-0.00932015665806971	-0.0624403143187965	0.0265055011880673	0.00156284614942234	0.055237446745911	-0.033108045120354	-0.00733303066357188
VDP.01960	0.167753918662006	-0.0287713939618275	-0.0148168942708077	0.0118600040274585	-0.0113048538915389	-0.0334953640182747	-0.0230690325388569	0.0122152844826672	0.0485540281104474	-0.0666878656119059
VDP.04948	0.131040907398128	-0.198542119403534	-0.100897925752207	-0.00639619192216765	0.00664200870741748	-0.0182517045441319	-0.0337934129803708	-0.00471201320349613	-0.0128761412328512	-0.00845582221853438
VDP.06663	0.183578738646811	-0.0159065028313145	0.104955032949026	0.0567136253037601	0.0428078467769389	-0.0595526832168796	-0.0683670983216627	-0.0655832392631573	-0.00738694832055847	-0.0346866236169679
VDP.02485	0.0198592529670022	0.108806038093712	0.172759505396086	0.0217460352378638	0.0953373592548612	0.182691323252612	0.0771995068644745	0.129388107947176	-0.0199739517712826	-0.0596991021282036
VDP.06999	0.0408618895233713	-0.296719439277224	-0.0905833672317123	-0.0085018256070522	0.053084454277631	-0.144526591533311	-0.0050759873188197	0.101104211679432	-0.074683058597351	-0.0461879684691817
VDP.06765	0.152143759298181	0.168316649500394	-0.0796764450493429	-0.0863992945171241	-0.318763330966583	-0.0930496675498018	-0.0337623200837593	0.0444728985032987	0.0723570611877915	-0.0164508954858845
VDP.06517	0.0391834384177836	-0.0890374400876159	-0.0417081611546375	0.0148514744302962	-0.0179151484865581	0.164302218205886	0.00455178159147746	0.0347155636026585	0.0457456698818462	-0.0046988851987955
VDP.04529	0.170783917919382	0.0232032651602469	-0.141251006419818	0.0193759612751109	0.0558742151410635	0.066828167607336	-0.00703056654587974	-0.105453605427529	0.00661392468442356	0.0466523560595508
VDP.03821	-0.0364183304181012	-0.345237865092845	-0.102159672901352	-0.112399154778226	-0.137124197630741	0.086991763841199	-0.0405317632569801	-0.194967611789854	-0.0976766006196018	0.0800126721284152
VDP.02883	0.171958650441768	0.0883386483016257	0.10483792459162	0.00704407357342278	0.0107733300723145	0.141628448058813	-0.0291746945445578	-0.174323798494917	-0.0396912006698717	0.049191498690639
VDP.06702	0.196841423766059	0.0421668862264016	-0.0355484805907368	0.0205332626267379	0.000387954258778775	0.00221835844089844	-0.0597702121018231	-0.133966846896412	-0.0208280960939525	-0.00590597483272959
VDP.01712	0.162089084296015	0.0332397419744603	0.127588825900747	-0.0166207230577343	0.0234077784146612	0.107798074987434	-0.0368071521178379	-0.0807017468296097	0.0171748167689164	-0.0508327905710895
VDP.03554	0.200926045963501	0.128159461845054	0.176897911089693	0.0458261112043412	0.0322009908826106	-0.0300472375015902	-0.0180301194348591	-0.0621393583446097	-0.0501629918153678	0.07363192640364
VDP.06774	0.158537427256061	0.149295124917617	0.201701706479533	-0.0334627047404218	-0.168664525331775	-0.0190004849975331	-0.0249460718929055	0.0165095689983517	0.0598124533653078	-0.0259165402397181
VDP.05408	0.154488787650482	-0.135975174384536	0.075524865110345	0.0177184343321065	0.0218277492932997	-0.0330063201721627	-0.0364124194913956	-0.0233289918157031	0.0215880692262152	-0.00133118048607003
VDP.06566	0.21546055946744	0.0427821865438083	0.0171652370022299	0.0541053141634181	0.079445292275673	-0.00203928345914966	0.00206464650627296	0.0219137965554463	-0.0051225893927546	-0.0085951408426327
VDP.06813	0.182243039489641	-0.0408387971621945	0.03402698966703	0.0320183577078234	0.0696029958668905	0.0283352797674812	0.0107815986244307	0.0209768894116255	0.0623244256945262	-0.0176056497013894
VDP.01828	0.16846009738748	0.191577230627393	-0.0976921553014563	-0.086642115875772	-0.157221691453519	0.0883384698401228	0.034808911558303	-0.087585415603184	-0.00338060303234724	0.062666877596861
VDP.06600	0.165532601846659	0.0273472142266726	0.214935153298171	0.0426664887691862	0.0117520090146385	-0.0242487224091981	-0.0350686043528541	-0.037291787413875	0.0156010432508872	-0.00622968438919685
VDP.05760	0.192070327840602	0.104310342468108	0.181264245827228	0.0345989604791749	-0.00151568402568117	-0.00917425550942576	-0.0159225632458881	-0.0174471157884962	-0.00156211200555554	-0.0141822176446253
VDP.06277	0.0840484517520703	-0.281098026902147	0.00897512168732019	-0.00623130464122065	0.0108769153161406	-0.179541940042109	-0.0315833010433462	0.0672907513739919	-0.0943608768606871	-0.0023507031404763
VDP.04950	0.0606253092665693	-0.237497263393019	0.0969885524841748	-0.0660968890277427	-0.0732806247180728	0.0374812770179199	-0.0397704387670367	-0.0868550128923669	0.0173524661626375	-0.0263194246487438
VDP.04346	-0.0572244760638801	-0.355660551022935	0.0755138324560897	-0.107215289712229	-0.0818948035986563	0.00048949255261086	0.0406167299039754	0.0852869014064722	-0.0950176077252603	0.0508821450278407
VDP.02147	0.0937585198269622	-0.149830710062987	-0.0244635169668545	-0.0539669161139431	-0.12981644826446	0.0494332089465698	-0.0704263310287979	-0.0215114972299251	0.0057568121158589	-0.0690533708117882
VDP.02011	0.144774451960403	0.105673843934795	0.132338720500312	0.10440830704511	0.0830860466374047	-0.0553133133189557	-0.00432002237337223	1.23328350310628e-05	-0.033282454697547	0.0669246788947903
VDP.05273	0.0917579079265618	-0.229443803021157	-0.115615931683538	-0.0865000721085063	-0.07838319019544	0.130619322028601	-0.0544930952555382	-0.161629641762325	-0.0478694055635017	0.020319406650445
VDP.03811	0.13325532524839	-0.116800921755457	-0.111498991127041	0.0462732868979639	0.113088931372141	-0.0953965234216791	-0.029134157698891	0.0803690492572428	-0.015637116036434	-0.150513293564212
VDP.04421	0.143952897619378	-0.0688347416433955	-0.0108446622325259	0.0528891932258117	0.0420953479382624	0.00561160024203598	-0.0482119332228738	-0.067787096630053	0.0231754977310024	-0.00498859895320629
VDP.03505	0.142480645284786	0.0536807869539836	0.0316781064518441	-0.0131403994073274	-0.0374267058814642	0.0635634533015944	-0.0345883956009419	-0.0361857128633431	-0.0209082949109357	-0.0577171153684522
